CoatCheck,Attire,ReviewCount,TakeAway,State,CreditCards,City,Open,Smoking,Caters,TransitNearby,IsCasual,IsUpscale,BestNIghtMonThur,BestNightFriSat,School,GoodForLunch,GoodForDinner,HasMusic,Longitude,OutdoorSeating,GoodForGroups,WiFi,Alcohol,WaiterService,Delivery,HappyHour,GoodForKids,TakeOut,AvgPrice,NoiseLevel,HasTV,Latitude,GoodForDancing,NominalStars
?,?,309,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.089761,?,?,?,?,?,?,?,?,?,?,?,?,42.367296,?,high
?,Casual,17,?,CA,Yes,Los Angeles,TRUE,?,Yes,N,Y,N,N,N,University of Southern California,Y,N,N,-118.282603,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,34.014377,?,high
?,Casual,5,Yes,ON,Yes,Waterloo,TRUE,?,No,N,N,N,N,N,University of Waterloo,Y,N,N,-80.525,No,No,No,No,No,No,?,No,?,7,Very Loud,No,43.476903,?,low
?,Casual,3,?,CA,Yes,San Luis Obispo,TRUE,?,?,N,N,N,N,N,California Polytechnic State University,N,N,N,-120.671997,No,Yes,?,No,No,No,?,Yes,Yes,7,Average,?,35.294102,?,low
?,?,60,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.093002,?,?,?,?,?,?,?,?,?,?,?,?,42.365002,?,high
?,Casual,11,?,MA,Yes,Amherst,TRUE,?,No,N,N,N,N,N,University of Massachusetts - Amherst,N,Y,N,-72.520517,Yes,Yes,No,Full Bar,Yes,No,?,No,No,45,Quiet,No,42.375703,?,high
?,Casual,4,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.655098,No,Yes,Free,Full Bar,Yes,Yes,?,No,Yes,20,?,?,42.7015,?,high
?,Casual,240,?,CA,Yes,Berkeley,TRUE,?,No,N,Y,N,N,N,University of California at Berkeley,Y,N,N,-122.25849,Yes,No,No,No,No,No,?,Yes,Yes,7,Average,No,37.868041,?,high
?,Casual,21,?,CA,Yes,San Luis Obispo,TRUE,?,No,N,Y,N,N,N,California Polytechnic State University,Y,Y,N,-120.659905,No,Yes,No,Beer & Wine Only,No,No,?,Yes,Yes,7,Average,Yes,35.291002,?,high
No,Casual,37,?,TX,Yes,Austin,TRUE,Outdoor Area/ Patio Only,?,N,Y,N,Y,N,University of Texas - Austin,Y,Y,Y,-97.744481,Yes,Yes,?,Full Bar,Yes,No,Yes,No,Yes,7,Loud,Yes,30.287685,No,low
?,Casual,71,?,CA,Yes,Berkeley,TRUE,?,?,N,N,N,N,N,University of California at Berkeley,Y,N,N,-122.259359,No,No,?,No,No,No,?,Yes,Yes,7,?,No,37.868292,?,high
?,Casual,127,?,CA,Yes,Claremont,TRUE,?,No,N,Y,N,N,N,Harvey Mudd College,Y,Y,N,-117.718145,No,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Loud,Yes,34.095313,?,low
?,Casual,13,?,MI,Yes,Ann Arbor,TRUE,?,Yes,N,N,N,N,N,University of Michigan - Ann Arbor,Y,Y,N,-83.740763,No,Yes,?,No,No,No,?,Yes,Yes,7,Average,No,42.278692,?,low
?,?,9,?,MA,?,Cambridge,TRUE,?,?,N,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.08431,?,?,?,?,?,?,?,?,?,?,?,?,42.361648,?,low
?,Casual,16,?,TX,Yes,Austin,FALSE,?,?,N,N,N,N,Y,University of Texas - Austin,N,N,Y,-97.741203,Yes,Yes,?,?,No,No,Yes,No,No,7,?,?,30.291401,?,high
?,Casual,25,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,N,N,N,-76.49747,No,No,?,No,Yes,?,?,Yes,Yes,20,Quiet,No,42.439317,?,low
?,Casual,17,?,CA,No,Stanford,TRUE,?,?,N,N,N,N,N,Stanford University,Y,N,N,-122.172576,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Quiet,No,37.425078,?,high
?,Casual,58,?,WA,Yes,Seattle,TRUE,?,?,N,Y,N,N,N,University of Washington,Y,Y,N,-122.313004,No,Yes,No,Beer & Wine Only,No,No,?,Yes,Yes,7,Average,No,47.661499,?,high
?,Casual,2,?,MA,?,Amherst,TRUE,?,?,N,N,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.518829,?,?,?,Full Bar,?,?,?,?,?,20,?,?,42.376184,?,high
?,Casual,5,?,PA,Yes,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,Y,N,N,-75.194264,Yes,Yes,?,No,No,?,?,Yes,Yes,7,?,?,39.959837,?,high
?,?,41,?,NY,?,Manhattan,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.954882,?,?,?,?,?,?,?,?,?,?,?,?,40.805055,?,high
?,Casual,50,?,PA,Yes,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,Y,N,-79.933403,No,Yes,?,Full Bar,Yes,Yes,?,Yes,Yes,20,Average,No,40.451199,?,low
?,Casual,175,?,CA,No,Berkeley,TRUE,?,No,N,Y,N,N,N,University of California at Berkeley,Y,Y,N,-122.258003,Yes,No,No,No,No,No,?,Yes,Yes,7,Average,No,37.868,?,high
?,?,22,?,RI,?,Providence,TRUE,?,?,Y,N,N,N,N,Brown University,N,N,N,-71.408643,?,?,?,?,?,?,?,?,?,?,?,?,41.823757,?,high
?,?,12,?,TX,Yes,Austin,TRUE,?,?,N,N,N,N,N,University of Texas - Austin,N,N,N,-97.734881,Yes,?,No,?,?,No,?,Yes,Yes,7,?,No,30.283515,?,high
?,Casual,20,?,TX,Yes,Houston,TRUE,?,?,N,N,N,N,N,Rice University,Y,N,N,-95.406601,No,Yes,?,No,No,Yes,?,Yes,Yes,7,Average,?,29.7257,?,high
?,?,22,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.38784,?,?,?,?,?,?,?,?,?,?,?,?,33.783012,?,high
?,Casual,257,?,CA,Yes,Berkeley,TRUE,?,Yes,N,Y,N,N,N,University of California at Berkeley,N,Y,N,-122.258003,Yes,Yes,Paid,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,No,37.8671,?,high
?,Casual,63,?,NC,Yes,Chapel Hill,TRUE,?,Yes,N,Y,N,N,N,University of North Carolina - Chapel Hill,N,Y,N,-79.065002,Yes,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Average,No,35.909801,?,high
No,Casual,36,?,IL,Yes,Champaign,TRUE,Outdoor Area/ Patio Only,?,N,Y,N,Y,N,University of Illinois - Urbana-Champaign,N,Y,Y,-88.241302,Yes,Yes,?,Full Bar,Yes,No,No,No,Yes,20,Loud,Yes,40.117604,No,high
?,Casual,2,?,IN,Yes,Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.860551,No,No,?,No,Yes,Yes,?,No,Yes,7,Very Loud,Yes,40.420792,?,high
?,Casual,8,?,IL,Yes,Champaign,TRUE,?,No,N,Y,N,N,N,University of Illinois - Urbana-Champaign,N,N,N,-88.235233,No,Yes,Free,No,Yes,No,?,Yes,Yes,20,Average,No,40.110252,?,low
?,Casual,24,?,PA,Yes,Philadelphia,TRUE,?,Yes,N,N,N,N,N,University of Pennsylvania,Y,N,N,-75.194935,Yes,Yes,Free,No,Yes,No,?,Yes,Yes,20,Average,No,39.953617,?,low
?,Casual,7,?,PA,Yes,Pittsburgh,FALSE,?,?,N,N,N,N,N,Carnegie Mellon University,N,Y,N,-79.95473,No,Yes,?,No,Yes,Yes,?,Yes,Yes,7,?,?,40.436539,?,high
?,Casual,2,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.691593,?,?,No,No,No,No,?,?,Yes,7,?,No,42.729776,?,high
?,Casual,56,?,CA,Yes,Los Angeles,TRUE,?,Yes,N,Y,N,N,N,University of California - Los Angeles,Y,N,N,-118.44413,Yes,Yes,?,No,No,No,?,Yes,Yes,7,Average,Yes,34.062014,?,high
?,?,26,?,CA,Yes,Claremont,TRUE,?,?,N,N,N,N,N,Harvey Mudd College,N,N,N,-117.71975,?,?,?,?,?,?,?,?,?,20,?,?,34.094961,?,high
?,Casual,29,?,MI,Yes,Ann Arbor,TRUE,?,?,N,N,N,N,N,University of Michigan - Ann Arbor,Y,N,N,-83.734578,Yes,Yes,No,No,No,No,?,Yes,Yes,7,?,?,42.274938,?,high
?,Casual,112,?,CA,Yes,San Luis Obispo,TRUE,?,No,N,Y,N,N,N,California Polytechnic State University,Y,Y,N,-120.661032,No,Yes,No,Beer & Wine Only,Yes,No,?,No,Yes,7,Loud,Yes,35.282003,?,low
?,Casual,8,?,CA,No,Stanford,TRUE,?,?,N,N,N,N,N,Stanford University,N,N,N,-122.16836,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Quiet,No,37.426398,?,high
?,Casual,48,?,MI,Yes,Ann Arbor,TRUE,?,No,N,Y,N,N,N,University of Michigan - Ann Arbor,Y,Y,N,-83.742699,No,Yes,No,No,Yes,No,?,Yes,Yes,20,Average,No,42.279301,?,high
?,Casual,2,Yes,ON,Yes,Kitchener,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.501532,No,?,?,Full Bar,Yes,Yes,?,?,?,20,?,?,43.463181,?,low
?,Casual,90,?,WA,Yes,Seattle,TRUE,?,Yes,N,Y,N,N,N,University of Washington,Y,N,N,-122.313205,No,Yes,No,No,No,Yes,?,Yes,Yes,7,Average,No,47.657464,?,high
?,Casual,2,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,Y,Y,N,-73.657303,No,Yes,No,No,Yes,No,?,Yes,Yes,20,Very Loud,No,42.7299,?,low
?,Casual,80,?,CA,Yes,Palo Alto,TRUE,?,?,N,Y,N,N,N,Stanford University,Y,N,N,-122.174086,Yes,Yes,?,Beer & Wine Only,Yes,No,?,Yes,Yes,7,Loud,Yes,37.439239,?,high
?,Dressy,9,No,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,Y,N,-80.527654,Yes,Yes,No,Full Bar,Yes,?,?,No,?,45,Average,No,43.486626,?,high
?,Casual,4,?,TX,?,Houston,TRUE,?,?,N,N,N,N,N,Rice University,N,N,N,-95.411499,?,?,?,?,No,Yes,?,Yes,?,7,?,?,29.7064,?,high
?,Casual,12,?,NY,No,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,N,N,N,-76.4972,No,No,?,No,Yes,No,?,Yes,Yes,7,Loud,No,42.452202,?,high
?,?,3,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.389877,?,?,?,?,?,?,?,?,?,?,?,?,33.776746,?,low
?,Casual,3,?,PA,Yes,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.192902,No,Yes,?,No,No,Yes,?,Yes,Yes,20,?,Yes,39.958357,?,low
?,Casual,3,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,Y,N,-73.680199,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,Average,Yes,42.723999,?,low
?,Casual,7,?,PA,?,Pittsburgh,FALSE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.9328,No,Yes,?,?,Yes,?,?,?,?,20,?,?,40.451599,?,low
?,Casual,38,?,GA,Yes,Atlanta,FALSE,?,?,N,N,N,N,N,Georgia Institute of Technology,Y,N,N,-84.399427,No,Yes,?,No,Yes,No,?,Yes,Yes,7,?,?,33.786223,?,high
?,Casual,18,?,NC,Yes,Chapel Hill,TRUE,?,No,N,Y,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.056503,No,Yes,No,Beer & Wine Only,No,?,?,Yes,Yes,7,Average,Yes,35.912998,?,low
?,?,33,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.08592,?,?,?,?,?,?,?,?,?,?,?,?,42.363027,?,high
?,Casual,36,?,RI,Yes,Providence,TRUE,?,No,N,Y,N,N,N,Brown University,N,Y,N,-71.400943,No,Yes,No,Full Bar,Yes,Yes,?,Yes,Yes,20,Average,Yes,41.829235,?,low
?,Casual,13,?,GA,Yes,Atlanta,TRUE,?,Yes,N,N,N,N,N,Georgia Institute of Technology,Y,N,N,-84.398397,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,33.778601,?,high
?,Casual,61,?,MA,Yes,Amherst,TRUE,?,Yes,N,Y,N,N,N,University of Massachusetts - Amherst,Y,Y,N,-72.518327,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,42.37575,?,high
?,Dressy,23,?,NC,Yes,Chapel Hill,FALSE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,N,Y,N,-79.060221,No,Yes,?,Full Bar,Yes,?,?,No,?,45,Average,?,35.911747,?,high
?,Casual,15,?,IN,Yes,West Lafayette,TRUE,?,No,N,Y,N,N,N,Purdue University,Y,Y,N,-86.907984,No,No,No,No,No,No,?,Yes,Yes,7,Average,Yes,40.424386,?,high
?,Casual,34,?,RI,Yes,Providence,TRUE,?,?,N,Y,N,N,N,Brown University,Y,Y,N,-71.39636,No,Yes,No,Full Bar,Yes,No,?,Yes,?,20,Quiet,No,41.822019,?,low
?,?,48,?,RI,?,Providence,TRUE,?,?,Y,N,N,N,N,Brown University,N,N,N,-71.409203,?,?,?,?,?,?,?,?,?,?,?,?,41.827801,?,high
?,Casual,14,?,RI,No,Providence,TRUE,?,No,N,N,N,N,N,Brown University,N,N,N,-71.398748,No,No,?,No,No,No,?,?,Yes,7,Average,No,41.823508,?,high
?,Casual,11,?,IN,Yes,West Lafayette,TRUE,?,No,N,N,N,N,N,Purdue University,Y,N,N,-86.906759,No,Yes,?,No,No,Yes,?,Yes,Yes,7,Quiet,No,40.42427,?,high
?,Casual,29,?,PA,Yes,Pittsburgh,TRUE,?,No,N,Y,N,N,N,Carnegie Mellon University,Y,N,N,-79.948759,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,40.444842,?,low
?,Casual,265,?,CA,No,Berkeley,TRUE,?,No,N,Y,N,N,N,University of California at Berkeley,N,N,N,-122.258494,No,No,No,No,No,No,?,Yes,Yes,7,Average,No,37.867931,?,high
?,?,2,?,NC,?,Chapel Hill,TRUE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.060083,?,?,?,?,?,?,?,?,?,?,?,?,35.911527,?,high
?,Casual,9,?,IL,Yes,Champaign,TRUE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,N,N,N,-88.232002,No,Yes,?,?,?,Yes,?,?,Yes,7,?,?,40.116299,?,low
?,Casual,10,?,NY,Yes,Ithaca,FALSE,?,?,N,N,N,N,N,Cornell University,N,N,N,-76.485227,Yes,Yes,?,Full Bar,No,Yes,?,Yes,Yes,20,?,?,42.440771,?,low
?,Casual,116,?,CA,Yes,Berkeley,TRUE,?,No,N,Y,N,N,N,University of California at Berkeley,Y,Y,N,-122.260393,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,7,Loud,Yes,37.867666,?,low
?,Casual,41,?,NY,Yes,Ithaca,TRUE,?,Yes,N,Y,N,N,N,Cornell University,Y,Y,N,-76.496101,Yes,Yes,No,Beer & Wine Only,Yes,Yes,?,Yes,Yes,20,Average,No,42.439499,?,high
?,Casual,6,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,Y,Y,N,-80.515329,No,Yes,?,Beer & Wine Only,Yes,Yes,?,Yes,?,7,Average,No,43.479867,?,high
?,Casual,12,?,RI,Yes,Providence,TRUE,?,No,N,Y,N,N,N,Brown University,Y,Y,N,-71.400703,No,No,No,No,No,No,?,Yes,Yes,7,Average,No,41.829601,?,low
?,Casual,19,?,CA,Yes,Pasadena,FALSE,?,?,N,N,N,N,N,California Institute of Technology,Y,N,N,-118.133061,Yes,No,?,Beer & Wine Only,No,?,?,Yes,Yes,20,?,?,34.139945,?,low
?,?,13,?,NY,?,New York,FALSE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.958267,?,?,?,?,?,?,?,?,?,?,?,?,40.811172,?,low
?,?,3,?,CA,?,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,N,N,N,-118.290389,No,?,?,?,?,?,?,?,?,?,?,?,34.022618,?,low
?,?,46,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.966337,?,?,?,?,?,?,?,?,?,?,?,?,40.804865,?,high
?,Casual,23,?,TX,Yes,Austin,TRUE,?,?,N,N,N,N,N,University of Texas - Austin,Y,Y,N,-97.744222,Yes,Yes,?,No,Yes,No,?,Yes,Yes,7,Quiet,Yes,30.28239,?,high
?,Casual,2,?,NY,Yes,Watervliet,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,Y,N,-73.723999,No,Yes,?,No,No,Yes,?,Yes,Yes,7,Quiet,No,42.737,?,high
?,Casual,73,?,PA,No,Philadelphia,TRUE,?,No,N,Y,N,N,N,University of Pennsylvania,Y,N,N,-75.19863,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,39.954394,?,high
?,Casual,2,?,MI,Yes,Ann Arbor,FALSE,?,?,N,N,N,N,N,University of Michigan - Ann Arbor,N,N,N,-83.740764,No,Yes,?,No,No,?,?,Yes,Yes,7,?,?,42.278723,?,high
?,?,5,?,MA,?,Cambridge,FALSE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.117203,?,?,?,?,?,?,?,?,?,?,?,?,42.37162,?,low
?,Casual,62,?,RI,Yes,Providence,TRUE,?,?,N,Y,N,N,N,Brown University,N,Y,N,-71.400769,Yes,Yes,No,Full Bar,Yes,No,?,No,Yes,20,Average,Yes,41.829102,?,high
?,Casual,43,?,NC,Yes,Chapel Hill,TRUE,?,No,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.054703,No,No,?,Beer & Wine Only,No,No,?,Yes,Yes,7,?,?,35.913502,?,high
?,Casual,40,?,IN,Yes,Lafayette,TRUE,?,Yes,N,Y,N,N,N,Purdue University,Y,Y,N,-86.858142,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,40.417484,?,high
No,Casual,5,?,ON,Yes,Waterloo,TRUE,Outdoor Area/ Patio Only,No,N,N,N,N,Y,University of Waterloo,N,N,Y,-80.517955,Yes,Yes,No,Full Bar,Yes,No,Yes,Yes,?,7,Average,Yes,43.4758,No,low
?,Casual,12,?,MD,Yes,College Park,TRUE,?,?,N,N,N,N,N,University of Maryland - College Park,N,N,N,-76.938574,No,Yes,?,No,No,Yes,?,Yes,Yes,7,?,?,38.981784,?,low
?,Casual,161,?,CA,Yes,Los Angeles,TRUE,?,Yes,N,Y,N,N,N,University of Southern California,Y,N,N,-118.279827,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,34.022191,?,low
?,Casual,4,?,VA,Yes,Blacksburg,FALSE,?,?,N,N,N,N,N,Virginia Tech,Y,Y,N,-80.42157,Yes,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,?,?,37.232957,?,low
?,Casual,3,?,CA,?,Claremont,TRUE,?,Yes,N,N,N,N,N,Harvey Mudd College,N,N,N,-117.70512,Yes,No,?,No,No,?,?,Yes,Yes,7,Average,?,34.121609,?,high
?,?,3,?,WA,?,Seattle,FALSE,?,?,N,N,N,N,N,University of Washington,N,N,N,-122.313004,?,?,?,?,?,?,?,?,?,?,?,?,47.661999,?,high
?,Casual,13,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,N,Y,N,-76.487,No,Yes,?,Beer & Wine Only,Yes,Yes,?,No,Yes,20,Average,?,42.4422,?,low
?,?,75,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.964159,?,?,?,?,?,?,?,?,?,?,?,?,40.807838,?,low
?,Casual,17,?,MI,Yes,Ann Arbor,TRUE,Outdoor Area/ Patio Only,?,N,N,N,Y,N,University of Michigan - Ann Arbor,N,N,Y,-83.742264,No,Yes,?,?,?,No,Yes,Yes,No,7,?,Yes,42.279121,Yes,low
?,Casual,20,?,NJ,No,Princeton,TRUE,?,Yes,N,N,N,N,N,Princeton University,Y,Y,N,-74.651665,No,No,?,No,No,Yes,?,No,Yes,7,?,?,40.352084,?,high
?,Casual,3,?,MA,?,Amherst,TRUE,?,?,N,N,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.504997,No,Yes,?,No,No,No,?,?,?,7,?,?,42.375,?,high
?,Casual,11,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,Y,N,-73.660202,No,Yes,?,No,Yes,Yes,?,Yes,Yes,7,Quiet,?,42.705601,?,low
?,Casual,3,?,NJ,Yes,Princeton,TRUE,?,?,N,N,N,N,N,Princeton University,N,N,N,-74.657934,Yes,?,?,No,No,?,?,?,Yes,7,?,?,40.3484,?,high
?,Dressy,18,?,NJ,Yes,Princeton,TRUE,?,?,N,N,N,N,N,Princeton University,N,N,N,-74.659722,No,Yes,?,?,Yes,No,?,No,No,80,?,?,40.350087,?,high
?,Casual,40,?,CA,Yes,Stanford,TRUE,?,Yes,N,N,N,N,N,Stanford University,Y,N,N,-122.173591,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Very Loud,Yes,37.429265,?,high
?,Casual,11,Yes,ON,Yes,Waterloo,TRUE,?,Yes,N,N,N,N,N,University of Waterloo,Y,N,N,-80.518333,Yes,No,Free,No,No,?,?,No,?,7,Average,No,43.458627,?,high
?,?,66,?,MD,?,College Park,TRUE,?,?,Y,N,N,N,N,University of Maryland - College Park,N,N,N,-76.937095,?,?,?,?,?,?,?,?,?,?,?,?,38.980483,?,high
?,Casual,45,?,MI,Yes,Ann Arbor,TRUE,?,Yes,N,N,N,N,N,University of Michigan - Ann Arbor,Y,Y,N,-83.742699,Yes,Yes,Free,Full Bar,Yes,Yes,?,Yes,Yes,20,Average,?,42.277699,?,high
?,Casual,198,?,CA,Yes,Palo Alto,TRUE,?,Yes,N,Y,N,N,N,Stanford University,Y,N,N,-122.17323,Yes,Yes,No,No,No,Yes,?,Yes,Yes,7,Average,No,37.436945,?,high
?,Casual,27,?,IN,Yes,West Lafayette,TRUE,?,No,N,Y,N,N,N,Purdue University,Y,Y,N,-86.906918,No,Yes,?,No,Yes,Yes,?,Yes,Yes,20,Average,No,40.423999,?,high
?,Casual,4,?,MA,Yes,Hadley,TRUE,?,No,N,N,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.551206,No,Yes,?,No,No,No,?,Yes,Yes,7,Average,?,42.357721,?,low
?,?,23,?,MA,?,Boston,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.090541,?,?,?,?,?,?,?,?,?,?,?,?,42.352982,?,high
?,Casual,4,?,PA,?,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.9454,?,Yes,?,?,?,No,?,Yes,?,?,?,?,40.454622,?,high
?,Casual,4,?,TX,Yes,Houston,TRUE,?,?,N,N,N,N,N,Rice University,N,N,N,-95.399902,No,Yes,?,No,No,Yes,?,Yes,Yes,7,Quiet,No,29.7111,?,high
?,Casual,24,?,MD,Yes,College Park,TRUE,?,Yes,N,N,N,N,N,University of Maryland - College Park,Y,N,N,-76.933645,No,Yes,No,No,No,No,?,Yes,Yes,7,Quiet,Yes,38.991425,?,low
?,Casual,7,?,PA,Yes,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.200132,No,Yes,?,No,Yes,Yes,?,No,Yes,20,?,?,39.95493,?,low
?,Casual,3,?,IN,Yes,Lafayette,TRUE,?,No,N,Y,N,N,N,Purdue University,Y,Y,N,-86.885991,No,Yes,?,No,No,No,?,Yes,Yes,7,Average,No,40.424838,?,high
?,Casual,3,?,MD,Yes,College Park,TRUE,?,Yes,N,N,N,N,N,University of Maryland - College Park,N,Y,N,-76.93158,No,Yes,Free,Full Bar,Yes,Yes,?,Yes,Yes,20,Average,Yes,38.995757,?,high
?,Casual,62,?,CA,Yes,San Luis Obispo,TRUE,?,No,N,N,N,N,N,California Polytechnic State University,N,Y,N,-120.660649,Yes,Yes,Free,Full Bar,Yes,No,?,No,Yes,20,Average,No,35.281685,?,high
?,Casual,15,?,CA,Yes,La Jolla,TRUE,?,No,N,Y,N,N,N,University of California - San Diego,Y,N,N,-117.239008,No,No,No,No,Yes,No,?,No,No,20,Average,No,32.885128,?,low
?,?,6,?,CA,?,Berkeley,FALSE,?,?,N,N,N,N,N,University of California at Berkeley,N,N,N,-122.258003,?,?,?,?,?,?,?,?,?,?,?,?,37.868698,?,high
?,?,2,?,VA,?,Christiansburg,FALSE,?,?,N,N,N,N,N,Virginia Tech,N,N,N,-80.418556,?,?,?,?,?,?,?,?,?,20,?,?,37.176378,?,high
?,Casual,25,?,NJ,Yes,Princeton,TRUE,?,?,N,N,N,N,N,Princeton University,Y,N,N,-74.65873,No,No,?,No,No,Yes,?,Yes,Yes,7,Loud,?,40.350278,?,low
?,Casual,24,?,MD,Yes,College Park,TRUE,?,No,N,N,N,N,N,University of Maryland - College Park,Y,N,N,-76.937798,No,Yes,?,Beer & Wine Only,No,No,?,Yes,Yes,7,Average,No,38.980099,?,high
?,Casual,37,?,NY,Yes,Ithaca,TRUE,?,No,N,Y,Y,N,N,Cornell University,N,Y,N,-76.508102,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Quiet,No,42.435699,?,high
?,Casual,3,?,IN,Yes,West Lafayette,TRUE,?,Yes,N,N,N,N,N,Purdue University,N,N,N,-86.908096,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,40.424099,?,high
?,Casual,37,?,CA,Yes,La Jolla,TRUE,?,No,N,N,N,N,N,University of California - San Diego,N,N,N,-117.232662,No,Yes,No,No,No,Yes,?,Yes,Yes,20,?,No,32.870325,?,high
?,Casual,4,?,VA,Yes,Christiansburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,N,N,N,-80.4246,No,Yes,?,No,Yes,No,?,Yes,Yes,20,?,?,37.1646,?,low
?,?,3,?,RI,?,Providence,FALSE,?,?,N,N,N,N,N,Brown University,N,N,N,-71.403702,?,?,?,?,?,?,?,?,?,?,?,?,41.820999,?,high
?,Casual,6,?,IN,Yes,Lafayette,TRUE,?,No,N,N,N,N,N,Purdue University,Y,N,N,-86.894575,Yes,No,?,No,Yes,Yes,?,Yes,Yes,20,Average,No,40.418988,?,low
?,Casual,11,?,NY,Yes,Troy,TRUE,?,Yes,N,N,N,N,N,Rensselaer Polytechnic Institute,N,Y,N,-73.689003,Yes,Yes,No,Full Bar,Yes,No,?,No,Yes,45,Average,No,42.730499,?,high
?,?,10,?,NY,?,New York,FALSE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.965302,?,?,?,?,?,?,?,?,?,?,?,?,40.805599,?,low
?,Casual,34,?,CA,Yes,Claremont,TRUE,?,Yes,N,Y,N,N,N,Harvey Mudd College,Y,Y,N,-117.718002,Yes,Yes,?,No,No,Yes,?,Yes,Yes,7,Quiet,No,34.097099,?,low
?,Casual,17,?,PA,Yes,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,Y,Y,N,-79.954664,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,?,?,40.43683,?,high
